RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm,2MASSRA,2MASSDEC,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,
184.5040688,83.6263668,-0.03062,0.17793,0.0534,0.05,18.298,0.107,15.973,0.04,,,,,,,,,
185.9194998,-27.7879921,-0.10115,0.03902,0.0109,0.0118,14.786,0.017,14.618,0.022,185.919892,-27.787914,16.005,0.0884,15.479,0.1229,15.344,0.191,
185.96142,50.9975614,-0.04179,-0.08598,0.0069,0.0079,14.227,0.013,14.042,0.013,185.96147,50.997929,15.131,0.0424,14.588,0.0553,14.321,0.0644,
186.2303549,67.5073054,-0.06801,0.00616,0.007,0.008,14.325,0.012,14.158,0.013,186.230894,67.507317,15.358,0.0498,14.889,0.0707,14.612,0.0979,
186.5031989,-30.6816674,-0.10908,-0.11027,0.0089,0.0104,14.43,0.016,14.239,0.02,186.503517,-30.681328,15.357,0.0608,14.913,0.0775,14.686,0.1212,
185.7381164,-29.8831679,-0.2558,-0.01007,0.0106,0.0121,14.725,0.017,14.555,0.022,185.739197,-29.883093,16.386,0.1188,15.707,0.1356,14.938,0.126,
186.9676951,-42.0771821,0,0,0.0256,0.0263,18.658,,17.923,,,,,,,,,,
184.7537118,60.0099049,-0.1668,0.0539,0.0151,0.0166,15.605,0.019,15.454,0.032,184.755198,60.009644,17.092,0.1969,15.861,0.157,15.465,0.1472,
184.8117888,59.8918478,-0.2166,0.02004,0.0159,0.018,15.255,0.023,14.939,0.026,184.813167,59.891563,15.026,0.0509,14.439,0.052,14.238,0.0835,
186.5837406,-7.8939832,-0.13872,-0.03443,0.012,0.0132,14.744,0.017,14.626,0.023,186.584044,-7.893903,15.674,0.0603,15.173,0.0716,14.82,0.1133,
185.5629069,15.855039,-0.12672,-0.37214,0.0161,0.0196,15.418,0.019,15.213,0.037,185.563206,15.856517,16.386,0.1028,15.93,0.1678,15.887,0.2389,
186.1355471,-34.9041825,-0.12612,0.04965,0.0087,0.0101,14.512,0.015,14.344,0.017,186.135947,-34.90443,15.267,0.0588,14.805,0.0736,14.32,0.0785,
186.6451853,35.2194649,-1.00582,-0.0097,0.0413,0.042,16.477,0.034,16.679,0.105,,,,,,,,,
185.1518901,54.1210444,0.15329,-0.39086,0.0516,0.0574,19.24,0.297,15.737,0.043,,,,,,,,,
185.1744275,62.0908383,-0.56462,-0.27157,0.0164,0.0104,14.671,0.022,14.431,0.029,185.179028,62.092091,15.433,0.0542,14.83,0.062,14.73,0.0858,
185.9687753,62.7694241,-0.12031,0.02851,0.0107,0.0124,15.314,0.016,14.978,0.022,185.969877,62.769142,16.709,0.133,16.222,0.2087,15.51,0.1711,
188.9006756,76.8491581,-0.11909,0.22695,0.0639,0.0607,18.189,0.097,16.306,0.057,,,,,,,,,
186.6040112,-36.5311486,-0.16738,0.00611,0.0091,0.0111,14.736,0.016,14.662,0.02,186.604798,-36.53117,16.316,0.099,15.526,0.1183,15.154,0.1555,
187.4127719,-36.9862875,-0.28924,0.02906,0.0099,0.0109,14.79,0.017,14.165,0.016,187.414253,-36.986465,17.085,0.1965,15.98,0.1678,15.542,0.2092,
186.9231262,25.2169308,-0.88834,0.17126,0.0165,0.0194,15.015,0.021,14.806,0.026,,,,,,,,,
187.4213097,47.8113678,-0.23267,0.08,0.0488,0.0561,17.88,0.092,15.698,0.04,,,,,,,,,
187.3554252,-5.2037793,-0.22037,-0.27506,0.0285,0.0317,15.984,0.026,15.76,0.057,,,,,,,,,
186.7686293,-4.7877634,-0.85912,0.38442,0.0337,0.0357,15.921,0.035,15.714,0.071,,,,,,,,,
186.7381199,6.2281545,-0.06489,-0.10916,0.0084,0.0096,14.248,0.014,14.11,0.017,186.73828,6.228521,14.969,0.0437,14.505,0.0547,14.464,0.0999,
186.3870299,-16.0515757,-0.21878,-0.32056,0.0261,0.0309,15.897,0.027,15.76,0.058,186.387857,-16.050161,16.739,0.1612,16.06,,16.6,,
187.5680359,-19.5412855,-0.13968,-0.04927,0.012,0.0135,14.952,0.018,14.632,0.022,,,,,,,,,
184.3654368,-78.1788952,0.14758,0.12255,0.0035,0.004,10.15,0.013,9.923,0.008,184.362226,-78.17942,11.198,0.0226,10.643,0.0215,10.356,0.0226,
184.3069616,-79.3812726,-0.17583,-0.02002,0.0085,0.0092,14.707,0.017,14.447,0.015,184.310697,-79.381241,16.555,0.17,15.35,0.1054,15.284,0.2051,
188.1638647,44.3942697,-0.08743,0.02289,0.0072,0.0084,14.214,0.013,13.999,0.014,188.164278,44.394165,15.265,0.0526,14.681,0.0693,14.483,0.0976,
185.9620921,59.8169303,-0.04936,-0.08799,0.0072,0.0081,14.365,0.014,14.204,0.014,185.962432,59.817196,15.311,0.0509,14.828,0.0717,14.425,0.0912,
190.7811089,84.7625741,-0.56825,-0.53752,0.0413,0.0367,18.804,0.17,15.523,0.029,,,,,,,,,
188.120266,22.9540453,-0.2527,-0.12041,0.0427,0.0481,18.009,0.121,15.297,0.034,,,,,,,,,
187.2953046,53.5512196,0.19007,-1.60772,0.0872,0.0732,16.476,0.053,15.805,0.068,,,,,,,,,
186.933078,-45.6859361,0.14833,-0.03299,0.0502,0.0484,15.835,0.04,16.044,0.063,186.933216,-45.686211,16.143,0.0904,15.872,0.1523,15.54,0.211,
188.0441688,-37.8206616,-0.25366,-0.04753,0.0115,0.0137,15.093,0.018,14.785,0.023,188.045352,-37.820496,16.289,0.104,15.771,0.1628,15.29,0.1636,
188.285541,-0.3098941,-0.05053,-0.13316,0.0095,0.0107,14.343,0.015,14.169,0.018,188.285624,-0.309454,15.47,0.0581,14.833,0.0639,14.465,0.0872,
187.9546264,0.9821035,-0.33774,-0.92211,0.0392,0.052,16.158,0.043,15.826,0.067,,,,,,,,,
187.6741496,38.0281475,0.14901,-0.74981,0.0743,0.088,17.559,0.069,16.68,0.095,,,,,,,,,
187.8272942,-8.1914018,-0.1132,-0.19735,0.011,0.0128,14.709,0.016,14.491,0.021,187.827626,-8.19069,16.236,0.1136,15.386,0.1038,14.941,0.1338,
188.2587435,-39.6890016,-0.21224,0.0394,0.0099,0.0114,14.635,0.018,14.614,0.024,188.258949,-39.68906,16.004,0.0777,15.194,0.0738,14.783,0.1074,
187.069206,-38.641885,-0.47595,-0.09458,0.012,0.0141,15.072,0.016,15.025,0.025,187.071623,-38.641518,16.05,0.0831,15.378,0.0999,15.526,0.2284,
187.6907118,13.7141568,-0.20692,-0.09842,0.0046,0.0047,11.983,0.012,11.883,0.008,187.691506,13.714476,12.901,0.023,12.277,0.028,12.104,0.0213,
187.2563122,-29.6463009,-0.20301,-0.00349,0.0117,0.0146,15.145,0.018,14.915,0.026,187.257156,-29.64633,16.5,0.1527,16.029,0.2205,15.46,0.2019,
188.1179318,-42.2832659,-0.2958,-0.12888,0.0154,0.0172,15.541,0.02,15.146,0.029,188.11941,-42.282524,16.592,0.1451,15.96,0.1718,15.487,0.2141,
188.9062684,-34.9047969,-0.24939,-0.14631,0.0039,0.0039,7.206,0.014,7.051,0.008,188.907524,-34.904251,8.145,0.0336,7.576,0.0325,7.299,0.0163,
188.0569661,-34.4423532,-0.27242,0.11307,0.0113,0.0133,15.1,0.017,14.96,0.025,188.058384,-34.442905,16.471,0.1153,15.658,0.1258,15.422,0.1889,
187.3909641,63.0935003,-0.07745,0.02375,0.0064,0.0076,14.198,0.013,14.036,0.012,187.391556,63.093361,15.108,0.0454,14.648,0.0806,14.356,0.0719,
187.7715208,-4.3921967,-0.07116,-0.11548,0.0106,0.0127,14.502,0.016,14.561,0.021,187.771681,-4.391748,15.095,0.0399,14.631,0.0437,14.595,0.1063,
188.8075059,-4.8635244,-0.22967,-0.42895,0.013,0.0149,14.787,0.02,14.569,0.026,188.808542,-4.861797,15.681,0.0723,15.195,0.0825,15.029,0.142,
187.5169214,-25.3165513,-0.20255,-0.0698,0.0123,0.0141,14.942,0.037,14.51,0.034,187.518355,-25.316654,16.538,0.1511,15.694,0.1615,15.184,,
188.7170885,5.0640521,-2.06679,-0.32705,0.0087,0.0098,13.785,0.013,13.39,0.013,,,,,,,,,
188.7164334,5.0642099,-1.62601,-0.83631,0.0117,0.0119,14.21,0.014,13.824,0.015,,,,,,,,,
188.2804756,36.682049,-0.11859,-0.09898,0.0114,0.0128,15.063,0.017,14.951,0.025,188.280918,36.682373,15.809,0.0616,15.339,0.0894,15.347,0.1211,
189.9389012,70.1938166,-0.05034,-0.09133,0.0067,0.0077,14.291,0.013,14.076,0.013,189.939349,70.194206,15.195,0.0458,14.718,0.0657,14.39,0.0861,
188.846953,69.9272968,-0.15843,-0.14644,0.0204,0.023,15.672,0.024,15.515,0.035,188.847105,69.928375,15.768,0.0763,15.123,0.099,14.866,0.1228,
189.2156133,-11.7261641,-0.24323,0.05337,0.0144,0.0161,15.266,0.02,14.844,0.028,,,,,,,,,
187.9428026,8.7879262,-1.28759,-1.19469,0.0127,0.0143,15.907,0.024,14.03,0.016,187.948067,8.792531,15.57,0.0723,15.309,0.1121,15.22,0.1948,
187.9437662,8.7886842,-1.30522,-1.12865,0.0328,0.0356,16.807,0.056,14.864,0.033,,,,,,,,,
189.083501,11.5045178,-0.2002,-0.01495,0.0099,0.0112,14.319,0.016,14.264,0.018,189.084313,11.504684,15.148,0.0503,14.564,0.0553,14.421,0.0915,
188.0573709,-16.3492997,-0.12647,0.01841,0.0087,0.0101,14.204,0.016,14.267,0.019,188.057777,-16.349304,14.578,0.0319,14.312,0.0327,14.176,0.0586,
188.9309773,-16.4234529,-0.79976,0.21811,0.0718,0.0847,19.479,0.473,15.822,0.062,,,,,,,,,
188.5863213,-17.5144907,-0.1161,0.03563,0.0082,0.0095,14.22,0.016,14.069,0.016,188.586674,-17.514658,15.111,0.0373,14.583,0.0412,14.341,0.0915,
189.4022877,65.4348805,-1.04381,-0.5668,0.0076,0.0077,15.474,0.019,12.981,0.01,189.413318,65.437447,16.053,0.0865,15.739,0.1454,16.058,,
189.4074005,65.4357958,0,0,0.1201,0.1236,19.877,,18.51,,,,,,,,,,
189.2433766,-20.0940354,-0.14937,-0.1333,0.0124,0.0148,14.762,0.018,14.57,0.024,189.243974,-20.093472,16.177,0.0939,15.529,0.1057,14.851,0.1382,
189.2268037,-20.4691441,-0.62885,0.19727,0.1054,0.1201,19.237,0.402,16.029,0.072,,,,,,,,,
188.5672974,20.6124265,0.41781,-1.74994,0.0067,0.0083,13.403,0.011,13.229,0.011,,,,,,,,,
188.5673001,20.6126469,0.52759,-1.92254,0.013,0.0123,13.781,0.019,13.376,0.017,,,,,,,,,
189.5372593,22.0588871,-0.16906,0.01025,0.0091,0.0101,14.419,0.015,14.132,0.016,189.538049,22.058865,16.515,0.1339,15.39,0.1198,15.012,0.121,
188.4081653,47.8657311,-0.10378,0.03595,0.0072,0.0082,14.302,0.013,14.125,0.014,188.408759,47.865536,15.319,0.0526,14.841,0.0795,14.763,0.1275,
189.5566708,47.8501987,-0.37904,-0.22224,0.0095,0.0106,14.767,0.014,14.505,0.018,189.559155,47.851173,17.586,,16.133,0.1456,15.47,0.1465,
189.5814615,0.4923296,-0.02325,-0.1901,0.0101,0.0118,14.441,0.016,14.271,0.02,189.581513,0.493096,15.328,0.0579,14.749,0.0597,14.76,0.1177,
190.0848166,-27.1729518,-0.2244,0.03796,0.0166,0.0199,15.51,0.021,15.384,0.038,190.085723,-27.173037,16.721,0.1794,15.89,0.1761,15.51,0.2283,
189.6177592,9.8976837,-0.43083,-0.00089,0.0531,0.0542,17.979,0.123,15.398,0.039,,,,,,,,,
189.4109926,27.431371,-0.28139,-0.30267,0.0095,0.0108,14.465,0.015,14.382,0.018,189.412147,27.432646,15.282,0.0501,14.904,0.0858,14.793,0.0874,
188.6349479,66.6632148,-0.47258,-0.20296,0.007,0.0076,14.259,0.012,14.11,0.013,188.640594,66.664108,15.253,0.0465,14.763,0.0653,14.57,0.0887,
189.5517879,-44.5574988,-0.34769,-0.19878,0.0243,0.0283,16.15,0.027,15.892,0.055,,,,,,,,,
188.8224245,13.3025193,0.09531,0.18635,0.0038,0.0042,10.11,0.013,9.896,0.009,188.821941,13.301519,11.225,0.0208,10.628,0.0253,10.365,0.0221,
190.1923893,-30.4417104,0.1329,-0.12469,0.0036,0.0038,9.468,0.012,9.273,0.009,190.191586,-30.441235,10.5,0.0209,9.905,0.0239,9.618,0.0212,
189.1527388,30.0082443,0.08391,-0.15107,0.02,0.0219,15.676,0.022,15.304,0.032,189.15198,30.00876,16.816,0.1979,16.061,0.2225,15.48,0.1996,
189.8077442,45.4186578,-0.77912,-0.61064,0.0335,0.0388,16.242,0.031,16.185,0.069,189.811642,45.420856,15.599,0.0616,15.197,0.1011,15.727,,
190.270138,-40.4933908,-0.14056,0.12167,0.0238,0.0269,15.657,0.03,15.579,0.046,190.270136,-40.493931,15.437,0.0547,14.794,0.0647,14.501,0.084,
190.3869654,4.8443104,-0.22366,0.02017,0.0154,0.0152,14.97,0.06,14.479,0.056,190.388019,4.843981,15.653,0.0658,14.9,0.0661,14.948,0.1411,
189.4772031,6.1270282,0.04473,0.16733,0.0128,0.0142,15.086,0.018,14.392,0.021,,,,,,,,,
190.0424458,6.0641383,-0.2543,0.00871,0.0156,0.0176,15.222,0.019,15.089,0.031,,,,,,,,,
188.6847156,67.642709,-0.0788,-0.01661,0.0073,0.0086,14.438,0.014,14.238,0.014,188.685698,67.64286,15.461,0.0531,14.843,0.0675,14.777,0.1111,
190.259958,-35.4091273,-0.14421,-0.13423,0.016,0.0178,15.54,0.02,15.195,0.032,,,,,,,,,
190.6336873,12.5976264,-0.71014,-0.15387,0.012,0.0147,14.261,0.02,14.178,0.027,190.636649,12.598096,15.114,0.0399,14.632,0.0714,14.223,0.0782,
189.484408,25.0240573,-0.40516,-0.05967,0.0086,0.0093,14.162,0.014,13.975,0.015,189.486256,25.0243,15.015,0.0334,14.532,0.0479,14.241,0.0556,
189.3622695,34.3886321,-0.25252,-0.36995,0.0111,0.0145,14.979,0.015,14.807,0.022,189.363493,34.390411,15.914,0.0896,15.227,0.1041,15.224,0.1537,
190.1251094,42.6634982,-0.18281,0.02503,0.0166,0.0191,15.651,0.02,15.476,0.033,,,,,,,,,
190.6751606,-36.5624434,-0.32526,-0.10532,0.0111,0.0127,14.921,0.017,14.639,0.021,190.676659,-36.56189,16.47,0.1123,15.81,0.1205,15.208,0.1317,
189.3487922,-36.7064465,-0.36664,0.00622,0.023,0.0257,16,0.026,15.711,0.049,189.350355,-36.70631,17.165,0.204,16.707,0.281,15.822,0.2362,
190.1246195,18.1242937,-0.64723,-0.09615,0.0278,0.0315,15.971,0.03,15.795,0.064,190.126975,18.124674,16.592,0.1125,15.932,0.1791,15.786,0.2279,
190.6630915,-20.6272834,-0.10429,-0.11662,0.0135,0.0168,15.05,0.019,14.755,0.026,190.663534,-20.626995,16.15,0.0839,15.491,0.1085,15.278,0.1736,
189.7036544,-49.8003462,-0.6324,-0.06936,0.0054,0.006,13.996,0.013,14.047,0.011,189.70757,-49.800053,13.806,0.0243,13.815,0.0361,13.907,0.062,
190.7948822,20.9574611,-0.17944,-0.06905,0.0174,0.0204,15.356,0.03,15.175,0.043,190.795636,20.957354,16.053,0.0832,15.782,0.1567,15.185,0.1334,
190.7950743,20.9566168,-0.34795,-0.23117,0.0356,0.0428,16.194,0.038,16.204,0.086,,,,,,,,,
189.3002399,49.6158685,-0.02022,-0.07908,0.007,0.008,14.214,0.013,14.047,0.013,189.300344,49.616119,15.123,0.0375,14.631,0.0593,14.356,0.0658,
191.3687296,-22.7172647,-0.11485,-0.37871,0.0236,0.0267,15.946,0.026,15.695,0.053,,,,,,,,,
191.0137345,-32.5472686,-0.14781,0.03925,0.0137,0.0164,15.295,0.019,15.114,0.029,191.014245,-32.547272,16.24,0.0974,15.879,0.1542,15.472,0.2092,
191.4706949,-32.340098,0.61262,-0.76888,0.0169,0.0199,15.415,0.025,14.728,0.032,191.467564,-32.336784,17.469,0.2682,16.648,0.2763,15.574,0.21,
,,,,,,,,,,,,,,,,,,
190.4514764,22.099318,-0.50344,-0.08392,0.0783,0.0941,19.087,,15.964,0.059,,,,,,,,,
190.632992,74.0215823,-0.20437,0.01343,0.0085,0.0086,14.735,0.015,14.525,0.015,190.636178,74.021637,17.89,,16.283,0.2625,15.179,0.1456,
191.3473986,-33.6341877,-0.27525,-0.16281,0.0256,0.0292,16.093,0.029,15.935,0.058,,,,,,,,,
191.1062475,10.409586,-0.44098,-0.55784,0.0178,0.0191,15.433,0.021,15.22,0.043,191.108153,10.412002,16.198,0.1284,15.65,0.1606,15.4,,
190.7011169,4.5214681,-0.16534,0.0213,0.0108,0.0128,14.716,0.016,14.351,0.02,,,,,,,,,
190.3255226,54.2841904,-0.11241,0.04305,0.0068,0.0076,14.166,0.013,14.01,0.013,190.326128,54.284004,15.096,0.0399,14.637,0.0553,14.325,0.0691,
191.28337,54.7367323,-0.10186,-0.01388,0.007,0.0082,14.223,0.014,14.054,0.013,191.283955,54.736794,15.218,0.0341,14.721,0.0542,14.339,0.0712,
192.3821213,54.1869869,0,0,0.0098,0.0137,18.313,,17.357,,,,,,,,,,
192.3888726,54.1849571,0,0,0.0217,0.0405,17.653,,17.267,,,,,,,,,,
190.4642878,63.836662,-0.05136,-0.0266,0.0074,0.0085,14.366,0.014,14.221,0.014,190.464575,63.836872,15.496,0.0624,14.848,0.083,14.42,0.063,
192.2056634,-39.0503039,-0.22566,-0.01586,0.0141,0.0167,15.45,0.019,15.319,0.033,192.206794,-39.050213,16.468,0.0987,15.918,0.1229,15.497,,
191.5736801,-38.8838405,-0.94928,-0.44905,0.0376,0.0441,15.529,0.035,15.303,0.043,,,,,,,,,
191.680652,39.233788,-0.13482,-0.00911,0.0135,0.0156,15.263,0.018,15.092,0.026,191.681115,39.23378,16.349,0.0907,15.857,0.121,15.293,0.1302,
192.5484703,39.4292019,-0.04852,-1.12368,0.0436,0.0566,16.927,0.047,15.642,0.045,,,,,,,,,
192.2878958,39.1494772,0.00586,-0.39871,0.0664,0.0761,18.523,0.173,15.973,0.058,,,,,,,,,
192.2795564,-17.0243997,-0.15324,-0.02459,0.0144,0.0182,15.172,0.019,15.077,0.033,192.279984,-17.024132,16.596,0.1407,15.844,0.1594,15.263,0.192,
191.811932,-44.6969265,-0.66394,0.03383,0.0055,0.0046,13.848,0.012,13.628,0.013,191.816148,-44.69722,14.646,0.0415,14.258,0.0465,14.112,0.0695,
191.0774183,-40.1620033,-0.23223,0.14839,0.0101,0.0122,14.859,0.016,14.564,0.02,191.078759,-40.162418,16.485,0.1184,15.928,0.124,15.225,0.1472,
191.8880902,-41.042628,-0.42297,0.00271,0.0181,0.0223,15.665,0.022,15.723,0.047,191.889548,-41.042583,15.87,0.059,15.741,0.1057,15.176,0.1311,
192.4234788,34.966145,0.03769,-0.12154,0.0133,0.0158,15.243,0.018,14.909,0.024,192.423204,34.966503,16.839,0.1641,15.966,0.1655,15.338,0.1538,
191.2489638,35.0183636,-0.2939,-0.17426,0.0195,0.0216,15.669,0.02,15.511,0.039,,,,,,,,,
193.2817712,60.1101855,-0.11398,-0.0061,0.0065,0.0073,14.211,0.012,14.061,0.013,193.282625,60.110222,15.238,0.0434,14.694,0.0575,14.475,0.0764,
191.318629,60.2684043,-0.31649,-0.24649,0.0085,0.0093,14.729,0.017,14.514,0.019,191.321319,60.269531,15.663,0.0575,15.297,0.1044,15.086,0.1156,
191.9074487,60.4171402,-0.07865,-0.16205,0.0151,0.0166,15.702,0.018,15.491,0.03,191.908039,60.417858,17.277,0.2329,16.247,0.2129,16.132,0.2827,
192.4328334,-1.8539079,-0.1168,0.04817,0.0091,0.0113,14.3,0.016,14.126,0.018,192.43321,-1.854125,15.359,0.0425,14.763,0.0671,14.313,0.0792,
192.8469934,-21.8081082,-0.94515,-0.3844,0.0368,0.0289,15.577,0.035,15.453,0.052,,,,,,,,,
192.2877089,36.3548535,0.29033,-0.98721,0.0264,0.0293,15.92,0.036,15.59,0.065,,,,,,,,,
192.0183476,7.9842176,-0.30174,-0.22335,0.0475,0.056,17.558,0.088,15.356,0.042,,,,,,,,,
192.6484893,23.2235577,0.13681,-0.14568,0.0152,0.019,15.441,0.019,15.12,0.029,,,,,,,,,
191.3632016,64.8283449,-0.0924,-0.02732,0.0065,0.0071,14.21,0.013,14.013,0.012,191.363989,64.828445,15.221,0.0436,14.646,0.062,14.325,0.0665,
192.9502596,-11.0500444,-0.32878,-0.30813,0.0131,0.0151,15.141,0.018,14.955,0.029,192.951653,-11.048539,16.077,0.0959,15.352,0.1035,15.332,0.2092,
191.6990648,-11.1879983,-0.22915,-0.12975,0.0168,0.0207,15.56,0.022,15.305,0.041,191.699709,-11.187319,16.664,0.1435,16.249,,15.858,0.2838,
191.6231184,-31.6632372,-0.11705,2.04931,0.1034,0.1084,16.718,0.066,15.744,0.076,191.623903,-31.671696,16.706,0.1523,16.533,0.2706,15.927,,
191.618236,-31.6512641,-2.98205,5.62097,0.627,0.5552,16.613,0.136,15.101,0.1,,,,,,,,,
192.2406009,10.8052778,-0.1756,0.0086,0.0127,0.0145,15.002,0.017,14.863,0.027,192.241136,10.805246,16.046,0.0921,15.74,0.1226,15.401,0.194,
191.9101549,52.5170533,-0.1059,-0.14454,0.0139,0.0155,15.325,0.018,15.167,0.027,191.910714,52.517666,16.146,0.0898,15.808,0.1331,15.56,0.1972,
188.9723775,79.7119501,0.07529,-0.0885,0.0097,0.0097,14.913,0.016,14.595,0.018,188.969487,79.712318,17.063,0.1864,16.036,0.1743,15.231,0.1421,
192.6431769,26.9223429,-0.18392,-0.17862,0.0039,0.0041,8.971,0.012,8.794,0.008,192.644047,26.923075,9.947,0.0192,9.391,0.0284,9.141,0.0226,
193.2994597,27.4683293,0.36989,-1.18608,0.0226,0.0265,14.615,0.025,14.426,0.025,193.296964,27.47431,15.103,0.0464,14.566,0.0658,14.542,0.08,
195.3875137,-77.8964663,-0.1722,-0.04092,0.0128,0.0142,15.279,0.019,15.113,0.025,,,,,,,,,
190.5813323,77.8916514,-1.03794,-0.41071,0.0328,0.0477,14.807,0.019,14.552,0.026,,,,,,,,,
193.3293406,-5.3318948,-0.37498,-0.18133,0.004,0.0038,7.989,0.012,7.821,0.008,193.330988,-5.331195,8.919,0.0214,8.373,0.0493,8.116,0.0197,
193.1414573,5.068079,-0.08047,-0.17586,0.0124,0.0146,14.79,0.017,14.689,0.025,193.141814,5.068805,15.917,0.0974,15.223,0.0921,14.991,0.1423,
192.8670628,-29.807591,-0.1999,-0.14066,0.0136,0.0158,15.163,0.019,15.035,0.03,192.868002,-29.806959,16.103,0.0757,15.695,0.1317,15.253,0.1596,
192.5533681,9.0976262,-0.14942,-0.1537,0.0113,0.013,14.668,0.019,14.409,0.023,192.553847,9.098219,15.802,0.0959,15.295,0.0922,14.702,0.1142,
192.4598577,9.7163729,-0.14141,-0.17312,0.0123,0.0137,14.772,0.017,14.688,0.024,192.460398,9.717088,15.5,0.067,15.024,0.0858,14.82,0.1218,
193.7435404,29.8344311,-0.31064,-0.06679,0.0157,0.0184,15.431,0.019,15.327,0.033,193.745043,29.834768,16.19,0.0895,16.074,,15.13,,
193.8070458,50.9490294,-0.08242,-0.12387,0.0087,0.0099,14.587,0.014,14.517,0.018,193.807481,50.94949,15.511,0.064,14.837,0.0774,14.683,0.0927,
193.0808179,-37.5616967,-0.08433,-0.21234,0.0087,0.0101,14.542,0.015,14.377,0.02,193.081288,-37.560802,15.438,0.0437,14.955,0.0533,14.563,0.0814,
194.1129537,38.3482933,-0.17723,-0.04681,0.0112,0.0134,14.921,0.015,14.895,0.024,194.113994,38.348362,15.795,0.0551,15.285,0.0731,15.088,0.1061,
193.3843406,38.1222856,-0.26395,-0.86575,0.0281,0.0314,15.159,0.032,14.976,0.035,,,,,,,,,
192.5640231,26.4788177,-0.50997,-0.60456,0.0225,0.026,16.408,0.03,14.741,0.023,,,,,,,,,
193.9276019,-17.5029318,-0.19816,-0.06348,0.0099,0.0113,14.626,0.017,14.456,0.021,193.928364,-17.502634,15.644,0.0579,15.161,0.0975,14.652,0.1043,
192.7239791,17.4613791,-0.04467,-0.17579,0.0108,0.0128,14.727,0.016,14.511,0.02,192.724013,17.462135,16.419,0.1096,15.675,0.1345,15.231,0.1169,
192.5116204,48.8095736,-0.16831,0.01648,0.0099,0.0104,14.763,0.024,14.415,0.022,192.512708,48.809566,17.3,0.2585,15.817,0.138,15.251,0.1386,
193.8182694,-38.6358319,-0.18541,-0.08352,0.0107,0.013,15.027,0.017,14.877,0.025,193.819142,-38.635513,15.911,0.0657,15.61,0.0902,15.098,0.1259,
193.2583435,38.6860803,-0.22137,-0.08543,0.0179,0.0209,15.721,0.021,15.081,0.027,,,,,,,,,
193.6801049,43.5068363,-0.07995,-0.05005,0.0072,0.0083,14.239,0.014,14.037,0.014,193.680319,43.507034,15.239,0.0512,14.711,0.0661,14.42,0.0724,
192.8250812,44.2790922,-0.1483,0.00233,0.0107,0.0126,15.105,0.017,14.595,0.019,,,,,,,,,
194.3342255,71.8970052,-0.73724,-0.08494,0.061,0.0643,18.706,0.15,16.074,0.046,,,,,,,,,
194.3697353,-21.0217306,-0.20149,-0.00355,0.0188,0.0217,15.728,0.024,15.115,0.031,,,,,,,,,
193.3609815,-20.8933116,-0.21423,-0.21885,0.0253,0.0288,16.215,0.037,15.058,0.034,,,,,,,,,
194.5864567,35.2044443,-0.06118,-0.11196,0.0103,0.0115,14.691,0.016,14.55,0.019,194.586732,35.204849,16.162,0.0797,15.267,0.0834,15.052,0.1206,
194.3238469,34.8972153,0.04008,-0.34444,0.0225,0.0241,15.686,0.032,14.866,0.025,194.322615,34.898212,15.2,0.0394,14.656,0.0673,14.441,0.0744,
194.611374,-22.4271689,-0.23127,0.00947,0.0621,0.0752,18.373,0.174,15.753,0.053,,,,,,,,,
193.5047581,-41.635295,-0.31669,-0.2836,0.0998,0.1064,19.578,,16.296,0.075,,,,,,,,,
191.9023058,67.6891935,-0.06873,-0.01421,0.0067,0.0079,14.234,0.013,14.011,0.012,191.903154,67.689201,15.127,0.0484,14.757,0.0841,14.379,0.0858,
194.0551516,-14.1487837,-0.98915,-1.25832,0.0107,0.0126,14.063,0.013,13.92,0.017,,,,,,,,,
194.0536854,-14.1494708,0.78182,-1.12064,0.1424,0.1222,18.762,,16.769,0.198,,,,,,,,,
193.545785,36.3494178,-0.44514,-0.04186,0.0163,0.0182,15.418,0.032,15.441,0.058,193.548155,36.349503,15.9,0.0635,15.718,0.1141,15.403,0.1189,
194.0883966,54.986717,0.03692,-0.08034,0.0071,0.008,14.342,0.013,14.147,0.014,194.087865,54.987022,15.365,0.0482,14.819,0.069,14.449,0.0827,
194.9456559,-42.2309949,-0.15335,-0.09424,0.0089,0.0105,14.689,0.015,14.478,0.018,194.94635,-42.230633,16.31,0.1439,15.649,0.1363,15.171,0.177,
194.0777022,-42.4440523,-0.24936,-0.26941,0.0308,0.0351,16.537,0.032,16.102,0.065,,,,,,,,,
194.377119,-46.59609,0,0,0.0478,0.054,19.026,,18.066,,,,,,,,,,
194.8979383,46.5841925,-0.07769,-0.16513,0.0159,0.0186,15.568,0.019,15.271,0.029,194.898277,46.584984,16.702,0.1422,16.052,0.1794,15.421,0.1547,
195.1032836,-5.0444894,-0.16947,0.0337,0.0111,0.0137,14.783,0.017,14.618,0.024,195.103664,-5.044633,15.767,0.0592,15.264,0.0727,14.799,0.1143,
194.7126533,-6.3786264,-0.14168,-0.0298,0.0093,0.0109,14.422,0.015,14.452,0.022,194.713139,-6.378481,15.281,0.0497,14.648,0.0727,14.547,0.1009,
