upload_ID,upload_RA,upload_Dec,distance,ra,dec,jAperMag3,jAperMag3Err,hAperMag3,hAperMag3Err,ksAperMag3,ksAperMag3Err,RA,Dec,PmrA,PMDEC,sigPMRA,sigPMDEC,w1mpro_pm,w1sigmpro_pm,w2mpro_pm,w2sigmpro_pm
2742,148.71781069999997,-35.76832260000001,0.2764032,148.71778490000003,-35.7682487,15.947598,0.007785999999999999,-999999500.0,-999999500.0,15.236643,0.017324000000000003,148.7178346,-35.768322600000005,0.06986,-0.128,0.0127,0.0139,15.046,0.018000000000000002,14.989,0.028
2743,149.8498118,36.9324257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8497889,36.9324257,-0.06577000000000001,-0.321,0.0239,0.0271,16.005,0.025,15.880999999999998,0.055
2744,148.49323169999997,36.72975220000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4931691,36.72975220000001,-0.18073,-0.142,0.0287,0.0309,16.180999999999994,0.028,15.924,0.059
2745,149.8693829,16.4701645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8693321,16.4701645,-0.17552,0.0153,0.0094,0.0107,14.486,0.016,14.287,0.02
2746,149.0205906,16.361454300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0206425,16.361454300000002,0.17923,-0.341,0.0394,0.0443,16.465999999999998,0.037000000000000005,16.329,0.08900000000000001
2747,150.303311,57.2240049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3032246,57.2240049,-0.16844,-0.113,0.0161,0.0186,15.677,0.02,15.404000000000002,0.035
2748,149.7091494,37.7866945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7091256,37.7866945,-0.06762,-0.15,0.0141,0.0161,15.265999999999998,0.018000000000000002,15.07,0.028
2749,149.112114,-1.9135497,0.3610291,149.1121805,-1.9134746,11.985543,0.000672,12.378893,0.001135,11.200936,0.000963,149.1120846,-1.9135497,-0.1059,-0.0982,0.0035,0.0041,10.245,0.012,10.087,0.008
2750,149.9606571,-1.7854706000000002,0.1611904,149.9606989,-1.7854866000000005,14.534018,0.002799,-999999500.0,-999999500.0,13.711201,0.004642,149.9606746,-1.7854706000000002,0.06301,-0.0766,0.0067,0.0074,13.581,0.014,13.425999999999998,0.012
2751,149.4772955,-1.1096146999999998,0.6588188,149.47746740000005,-1.1096776000000002,16.34753,0.009864,15.937401,0.016038,15.659989,0.021679,149.47726469999995,-1.1096146999999998,-0.11089,0.0294,0.0172,0.0205,15.487,0.021,15.327,0.038
2752,149.3385361,1.4540561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.33856630000002,1.4540561,0.10865,-0.0484,0.009000000000000001,0.0101,14.379,0.015,14.181,0.017
2753,149.7403157,2.8556786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7402624,2.8556786,-0.19172,-0.0166,0.01,0.0118,14.567,0.016,14.387,0.019
2754,149.2629688,12.0155354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.26295469999997,12.015535400000001,-0.0495,-0.168,0.0103,0.012,14.619000000000002,0.016,14.403,0.021
2755,149.92233000000004,11.6959657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.92227780000005,11.695965699999999,-0.18396,-0.0372,0.0104,0.0124,14.637,0.016,14.429,0.021
2756,149.98109130000003,23.3295627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9808148,23.329562699999997,-0.91413,0.139,0.0433,0.0453,15.245,0.044,15.067,0.048
2757,149.9802636,-25.6479463,0.1102733,149.9802947,-25.6479587,16.158531,0.010644,-999999500.0,-999999500.0,15.408838,0.020248,149.9802077,-25.6479463,-0.18151,0.10627,0.0147,0.0162,15.228,0.019,14.988,0.028
2758,150.02221980000004,26.3070359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0221503,26.3070359,-0.22433000000000006,-0.40697,0.0136,0.0153,15.007,0.023,14.904000000000002,0.032
2759,150.022153,26.3065285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0219615,26.3065285,-0.61808,-0.6859999999999999,0.06,0.0679,16.573,0.051,16.477999999999998,0.114
2760,150.1188547,32.2120957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1188132,32.2120957,-0.12634,-0.09616,0.0201,0.0231,15.757,0.023,15.55,0.042
2761,150.11525859999998,31.1903539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.11521330000005,31.190353899999998,-0.13939,0.08882000000000001,0.0221,0.0244,15.858,0.024,15.577,0.044
2762,150.6039511,61.1481541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6037017,61.1481541,-0.43328,-0.29797,0.0269,0.0309,16.516,0.03,16.695,0.094
2763,150.234748,9.6884844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.2347096,9.6884844,-0.13644,0.03155,0.0085,0.0091,14.147,0.014,13.934,0.016
2764,149.397626,9.0303621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.3976053,9.0303621,-0.07351,-0.0518,0.011,0.0121,14.654000000000002,0.016,14.528,0.022
2765,149.45030380000003,24.54746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.4502116,24.54746,-0.30187,-0.31267,0.0105,0.0126,14.585,0.015,14.72,0.023
2766,148.9658685,65.1786962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.9658475,65.1786962,-0.03173,-0.3043,0.0223,0.0248,16.006,0.076,15.488,0.071
2767,149.73470780000005,5.9663677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7346522,5.9663677,-0.199,-0.06435,0.004,0.0039,8.89,0.012,8.682,0.009000000000000001
2768,150.43394009999997,53.08376460000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4339079,53.08376460000001,-0.06955,-0.08452,0.0076,0.0083,14.218,0.014,14.015,0.014
2769,149.9483532,52.70803589999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9478334,52.70803589999999,-1.13379,-0.32041,0.021,0.0215,15.293,0.029,14.906,0.03
2770,149.90297130000005,47.2103905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.903002,47.2103905,0.07512,-0.16864,0.0079,0.0089,14.333,0.014,14.109000000000002,0.015
2771,150.33100290000004,46.9462265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3309945,46.9462265,-0.02069,-0.34371,0.0305,0.0342,16.316,0.028,16.236,0.063
2772,150.31833410000004,18.6704687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.31821230000003,18.6704687,-0.41548,-0.0627,0.0129,0.0134,15.163,0.017,14.589,0.022
2773,149.72952859999995,54.0515772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.72928080000003,54.0515772,-0.52373,-0.39681,0.0332,0.0363,16.996,0.042,15.269,0.03
2774,151.2752581,9.9714135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2751871,9.971413499999999,-0.25159000000000004,-0.05731,0.0102,0.0113,14.597,0.022,14.361,0.023
2775,151.0670483,10.8169187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.067027,10.816918699999999,-0.07522000000000001,-0.26668000000000003,0.019,0.022,15.575,0.021,15.358,0.043
2776,150.7035509,48.4580256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.70340819999996,48.4580256,-0.34057,-0.28908,0.0037,0.0037,8.804,0.012,8.607999999999999,0.008
2777,149.8828141,69.8592734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.88288219999995,69.8592734,0.08438999999999999,-0.07056,0.0066,0.0077,14.183,0.014,14.015999999999998,0.013
2778,150.628839,-28.2412147,0.0640289,150.62885880000005,-28.2412114,11.492202,0.00057,-999999500.0,-999999500.0,10.935551,0.000863,150.62881140000005,-28.2412147,-0.08759,-0.01896,0.0036,0.004,8.876,0.012,8.677,0.008
2779,152.5879071,-72.683828,0.3082861,152.5876698,-72.6837796,18.142815,0.07347999999999999,-999999500.0,-999999500.0,16.640642,0.08279199999999999,152.5877227,-72.683828,-0.19764,0.13829,0.0225,0.0228,16.288,0.024,15.79,0.036000000000000004
2780,150.38381040000004,49.4719054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.3837446,49.4719054,-0.15388,-0.08995,0.013,0.014,15.168,0.017,14.965,0.025
2781,150.0610541,49.6661388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0610003,49.6661388,-0.12531,-0.08098999999999999,0.021,0.0244,15.615,0.025,15.64,0.044
2782,149.8450178,75.2908979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.8449407,75.2908979,-0.07052,-0.07263,0.0066,0.0076,14.24,0.014,14.03,0.013
2783,152.17185690000005,75.0574926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.17174419999995,75.0574926,-0.10463,0.13093,0.026,0.0273,17.062,0.047,15.095,0.024
2784,151.48202,7.1431301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4820332,7.1431301,0.04711,-0.0863,0.0105,0.0116,14.564,0.017,14.627,0.026
2785,151.4381633,36.52385770000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.438154,36.52385770000001,-0.02686,-0.14637,0.0133,0.015,15.25,0.017,15.092,0.029
2786,150.43298190000004,37.0409913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4328571,37.040991299999995,-0.35873,-1.08587,0.0506,0.0604,16.814,0.046,16.475,0.095
2787,151.1774225,-1.6666306,0.3350621,151.1773467,-1.6666846000000002,16.496664000000006,0.013775,-999999500.0,-999999500.0,15.715373,0.024114,151.1773805,-1.6666306,-0.15120999999999998,-0.11861,0.0173,0.0192,15.425,0.021,15.116,0.031
2788,151.8862923,-45.9200925,2.2770334,151.8871683,-45.920262,15.495263,0.00755,-999999500.0,-999999500.0,15.57514,0.025496,151.88599119999995,-45.920092499999996,-0.7539899999999999,0.1481,0.0115,0.0124,15.608,0.021,13.875,0.012
2789,152.0044771,3.4191157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.00444209999995,3.4191157,-0.12582000000000002,-0.1251,0.0086,0.0094,14.298,0.015,14.153,0.017
2790,151.7166517,-12.7817432,0.2878911,151.7167331,-12.7817335,10.841279,0.00048,11.312227,0.000676,10.458454,0.000677,151.7166168,-12.7817432,-0.12258,-0.01124,0.0036,0.004,8.727,0.012,8.516,0.008
2791,151.5745168,12.2050985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5744483,12.2050985,-0.24096,-0.22998,0.0318,0.0369,16.145,0.03,15.939,0.066
2792,150.8930265,38.2402917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8929788,38.2402917,-0.1348,-0.1282,0.011,0.0118,14.799,0.016,14.658,0.022
2793,152.78919130000003,62.0040693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.78921519999997,62.0040693,0.04047,-0.0915,0.0065,0.0071,14.233,0.013,14.047,0.013
2794,151.4128464,61.8109902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41281819999998,61.8109902,-0.04793,-0.07793,0.0064,0.0073,14.31,0.013,14.124,0.013
2795,150.9520459,-25.1451582,0.3728762,150.95208019999995,-25.145257,16.25842,0.011118,-999999500.0,-999999500.0,15.345916,0.020624,150.9520103,-25.1451582,-0.11613,0.11838,0.0136,0.0148,15.13,0.017,14.932,0.027000000000000003
2796,151.6215725,9.5106261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.62153659999996,9.5106261,-0.12750999999999998,-0.05239,0.0095,0.0108,14.557,0.015,14.393,0.019
2797,152.5227142,34.9500826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5227122,34.9500826,-0.00586,-0.14064000000000002,0.0091,0.0096,14.284,0.015,14.193,0.017
2798,152.07154319999995,5.3862804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0715755,5.3862804,0.11582,-0.1847,0.0185,0.0213,15.6,0.022,15.26,0.035
2799,152.157196,-63.2456828,0.3134177,152.1570139,-63.24571210000001,15.415974,0.005776,-999999500.0,-999999500.0,14.611536,0.011939,152.1570831,-63.2456828,-0.18301,0.12532,0.0066,0.0079,14.29,0.02,14.145,0.016
2800,151.10861540000005,43.8063968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.10857280000005,43.8063968,-0.11078,-0.18193,0.0084,0.0099,14.501,0.015,14.274,0.017
2801,151.9780833,-20.2420162,0.3037376,151.97811299999995,-20.2419366,11.143522,0.000492,-999999500.0,-999999500.0,10.316528,0.0006389999999999999,151.9780733,-20.2420162,-0.03381,-0.13065,0.0039,0.0041,10.034,0.013,9.831,0.009000000000000001
2802,152.5011134,-27.1592044,0.0773751,152.5011372,-27.159200899999995,16.623739999999998,0.014066,-999999500.0,-999999500.0,16.110394,0.042422,152.5011149,-27.1592044,0.0046700000000000005,-0.29533000000000004,0.0209,0.0255,15.825,0.023,15.841,0.055
2803,150.8664189,66.0290343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8663634,66.0290343,-0.08123999999999999,-0.07438,0.0072,0.008,14.3,0.013,14.087,0.013
2804,153.0055362,-18.7259375,0.8841081000000001,153.0057955,-18.725933800000004,14.789085,0.003508,-999999500.0,-999999500.0,14.52116,0.009377,153.0053639,-18.7259375,-0.58739,-0.03802,0.0099,0.0114,14.556,0.017,14.557,0.025
2805,151.50190569999995,-18.480148100000005,0.6617719,151.5020525,-18.4802681,16.943057999999994,0.015556,-999999500.0,-999999500.0,16.6126,0.055299,151.501758,-18.480148100000005,-0.5042399999999999,0.19143,0.0406,0.0486,16.562,0.038,16.524,0.106
2806,151.5150658,18.5659543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5151073,18.5659543,0.14156,-0.15675,0.0127,0.0138,14.922,0.027000000000000003,14.749,0.034
2807,152.1166921,9.9181616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.11669630000003,9.9181616,0.014819999999999996,0.09176,0.0041,0.0039,9.066,0.013,8.868,0.008
2808,151.62085990000003,10.9023723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.620768,10.902372300000001,-0.32498,-0.11431,0.0539,0.0607,17.867,0.113,15.459,0.045
2809,152.9037514,16.1799072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.9036839,16.1799072,-0.23336,0.01023,0.0129,0.0148,15.069,0.018000000000000002,14.826,0.025
2810,152.92276730000003,28.7637531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.9226855,28.763753100000002,-0.25823,-1.0325799999999998,0.0228,0.0267,15.448,0.027000000000000003,15.258,0.039
2811,152.5508843,0.954979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.55088480000003,0.9549790000000001,0.00162,-0.39782,0.0102,0.011,14.485,0.016,14.386,0.02
2812,152.38021940000004,-39.8116295,0.3499998,152.380338,-39.8116635,15.616982,0.006504,-999999500.0,-999999500.0,14.703404,0.011665,152.380168,-39.811629499999995,-0.14205,0.05811,0.0083,0.0096,14.463,0.014,14.286,0.015
2813,153.2717242,-48.5666489,0.9499668,153.2721221,-48.5666667,16.73602,0.023164,-999999500.0,-999999500.0,15.693489,0.032712,153.2716437,-48.5666489,-0.19172,0.00836,0.0152,0.0169,15.479,0.017,15.344,0.03
2814,153.0303983,11.6448385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0303265,11.644838499999999,-0.25315,-0.02096,0.0212,0.0239,15.76,0.024,15.443,0.045
2815,152.4397216,36.5075354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.439736,36.5075354,0.04155,-0.1178,0.0083,0.0094,14.156,0.014,14.209,0.016
2816,151.5563546,60.78640060000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5563209,60.78640060000001,-0.05919,-0.05567,0.0066,0.0072,14.229,0.014,14.08,0.013
2817,152.80786809999995,61.1162443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8078878,61.1162443,0.03431,-0.11144,0.0097,0.0109,14.996,0.015,14.843,0.02
2818,152.9316693,-9.7910388,0.8504983,152.931847,-9.7908802,15.961216,0.009026,15.542265,0.014331,15.315213,0.015819,152.931626,-9.7910388,-0.15371,-0.12273,0.0153,0.0178,15.199000000000002,0.019,15.122,0.031
2819,153.0240214,-9.3584445,0.6910977,153.0239878,-9.3582554,16.918709,0.020648,17.226469,0.065849,17.00757,0.071628,153.0240145,-9.358444500000001,-0.02449,-0.11777,0.0294,0.0343,16.913,0.048,14.966,0.028
2820,153.2518376,23.3461939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.25188669999997,23.3461939,0.16222,-0.26117,0.0039,0.004,8.25,0.013,8.072000000000001,0.008
2821,154.10148830000003,55.1819274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.1013878,55.1819274,-0.20654,-0.13155,0.0076,0.0084,14.24,0.014,14.014,0.014
2822,152.22637680000003,49.9838078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.22635,49.9838078,-0.062070000000000014,-0.046380000000000005,0.0075,0.0087,14.245,0.013,14.043,0.014
2823,152.8940137,50.2334891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8939481,50.2334891,-0.15114,-0.03154,0.0111,0.0123,15.002,0.016,14.74,0.022
2824,152.61422549999997,15.372382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.61415630000005,15.372382,-0.24004,0.1216,0.0497,0.0517,17.572,0.085,15.467,0.044
2825,153.0003361,20.7691715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.00024069999995,20.7691715,-0.32111,-0.26051,0.0165,0.0182,15.351,0.019,15.178,0.032
2826,154.1228678,-31.747844399999995,0.0166153,154.1228701,-31.747848600000005,15.094581,0.003947,-999999500.0,-999999500.0,14.39829,0.00805,154.122795,-31.747844399999995,-0.22275,-0.03562,0.0146,0.0131,14.247,0.026,14.036,0.022
2827,154.01738840000004,32.550676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0173359,32.550676,-0.15919,-0.12728,0.0104,0.0129,14.842,0.016,14.822,0.026
2828,153.14720559999995,-13.9045307,0.5376325,153.1473479,-13.9045876,16.259995,0.011577,15.708624,0.014125,15.275885,0.019281,153.1471585,-13.9045307,-0.16472,0.0976,0.0127,0.0147,14.993,0.017,14.819,0.025
2829,153.2809031,-13.9434841,3.5091922,153.2808426,-13.9425111,14.564095000000002,0.003076,14.391346,0.004746,14.304792,0.00842,153.2809177,-13.9434841,0.05115,-1.5681,0.0108,0.0146,14.55,0.015,14.356,0.022
2830,153.2807985,-13.9441911,3.110162,153.28095269999997,-13.945042,18.775208,0.105324,18.047043,0.115064,17.377575,0.12931700000000002,153.2808504,-13.9441911,0.18136,-0.82224,0.0383,0.0468,15.457,0.03,15.031,0.037000000000000005
2831,154.1079778,42.2973297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.1079503,42.2973297,-0.07329,-0.15832000000000002,0.0195,0.0202,15.655,0.021,15.557,0.038
2832,154.8941551,65.61021170000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.89409840000005,65.61021170000001,-0.08422,-0.07256,0.0068,0.0076,14.156,0.014,14.003,0.014
2833,153.5801075,10.3378469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.5801179,10.3378469,0.036660000000000005,-0.19497,0.0134,0.0154,15.011,0.019,14.776,0.026
2834,153.1805305,10.349135400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.1804089,10.349135400000002,-0.43081,-0.5758,0.0193,0.0215,16.85,0.058,14.264,0.022
2835,153.6289115,43.90415150000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6284885,43.904151500000005,-1.09711,-0.83598,0.0031,0.0023,10.093,0.01,9.828,0.006999999999999999
2836,153.466825,44.4039527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4667993,44.4039527,-0.06621,-0.10367,0.0099,0.0114,14.732,0.015,14.741,0.021
2837,153.3110033,44.2233316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.31093719999996,44.2233316,-0.17053,-0.09189,0.0132,0.0159,15.23,0.018000000000000002,15.16,0.029
2838,153.75973359999998,8.1106402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7596486,8.1106402,-0.30295,0.15472,0.0117,0.0132,14.897,0.017,14.947,0.029
